==Frequent itemsets (min_sup=1.0%)
[26-35,BLACK,DE,MAX], 5.8663%
[26-35,DE,N_INFRACTION,OTHER], 5.8663%
[MED,N_GANG,N_MENTAL_OBSV,OTHER], 5.8527%
[46-55,BLACK,N_INFRACTION], 5.839%
[BLACK,DE,MAX,N_GANG], 5.839%
[BLACK,MAX,Y_GANG,Y_MENTAL_OBSV], 5.8117%
[46-55,MIN,N_GANG,N_INFRACTION], 5.8117%
[18-25,BLACK,DE,Y_INFRACTION], 5.8117%
[MAX,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 5.7981%
[18-25,BLACK,DE,Y_GANG], 5.7844%
[56-65,N_INFRACTION], 5.7572%
[N_GANG,N_INFRACTION,WHITE], 5.7572%
[DE,N_INFRACTION,Y_GANG], 5.7572%
[46-55,N_GANG,N_MENTAL_OBSV], 5.7435%
[18-25,MED,N_GANG], 5.7435%
[56-65,N_GANG,N_INFRACTION], 5.7299%
[46-55,DE,Y_MENTAL_OBSV], 5.7299%
[26-35,DE,MIN], 5.7299%
[26-35,BLACK,Y_INFRACTION,Y_MENTAL_OBSV], 5.7299%
[265.03], 5.7162%
[36-45,N_GANG,Y_INFRACTION], 5.7162%
[DE,MED,OTHER,Y_MENTAL_OBSV], 5.7162%
[46-55,MED], 5.7026%
[BLACK,MAX,N_MENTAL_OBSV], 5.7026%
[CS,N_GANG,N_INFRACTION], 5.7026%
[26-35,OTHER,Y_MENTAL_OBSV], 5.7026%
[MIN,N_INFRACTION,N_MENTAL_OBSV,OTHER], 5.7026%
[18-25,DE,MAX,Y_INFRACTION], 5.7026%
[46-55,BLACK,DE], 5.6889%
[BLACK,MED,N_GANG,Y_INFRACTION], 5.6889%
[DE,N_GANG,WHITE], 5.6753%
[MAX,N_MENTAL_OBSV,Y_INFRACTION], 5.6753%
[MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV,OTHER], 5.6617%
[BLACK,DE,N_MENTAL_OBSV,Y_INFRACTION], 5.648%
[46-55,BLACK,N_GANG,N_INFRACTION], 5.648%
[BLACK,DE,N_MENTAL_OBSV,Y_GANG], 5.6344%
[26-35,BLACK,N_INFRACTION,Y_MENTAL_OBSV], 5.6344%
[N_GANG,N_MENTAL_OBSV,nan], 5.6207%
[18-25,MAX,Y_GANG], 5.6071%
[26-35,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 5.6071%
[BLACK,DE,MIN,N_INFRACTION,Y_MENTAL_OBSV], 5.6071%
[BLACK,MED,Y_INFRACTION,Y_MENTAL_OBSV], 5.5798%
[36-45,DE,MED,Y_MENTAL_OBSV], 5.5798%
[26-35,DE,N_GANG,N_INFRACTION,OTHER], 5.5662%
[18-25,BLACK,MAX], 5.5525%
[18-25,BLACK,DE,Y_MENTAL_OBSV], 5.5252%
[120.05,DE], 5.5116%
[26-35,BLACK,DE,N_MENTAL_OBSV], 5.498%
[46-55,DE,N_GANG,Y_MENTAL_OBSV], 5.498%
[36-45,Y_INFRACTION,Y_MENTAL_OBSV], 5.4707%
[36-45,BLACK,N_INFRACTION,Y_MENTAL_OBSV], 5.4707%
[26-35,MAX,Y_GANG], 5.457%
[26-35,MAX,N_GANG], 5.4434%
[46-55,MED,N_GANG], 5.4161%
[46-55,BLACK,DE,N_GANG], 5.4161%
[46-55,N_INFRACTION,Y_MENTAL_OBSV], 5.4025%
[DE,OTHER,Y_INFRACTION,Y_MENTAL_OBSV], 5.4025%
[26-35,DE,MIN,N_GANG], 5.4025%
[18-25,N_INFRACTION,N_MENTAL_OBSV], 5.3752%
[18-25,DE,Y_INFRACTION,Y_MENTAL_OBSV], 5.3752%
[N_GANG,SSR], 5.3615%
[120.05,N_GANG], 5.3479%
[BLACK,MED,Y_GANG], 5.3479%
[18-25,BLACK,N_INFRACTION], 5.3479%
[DE,MED,N_GANG,OTHER,Y_MENTAL_OBSV], 5.3479%
[BLACK,DE,MIN,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 5.3479%
[18-25,BLACK,MED], 5.3342%
[18-25,N_GANG,N_MENTAL_OBSV], 5.3206%
[26-35,N_MENTAL_OBSV,OTHER], 5.3206%
[N_INFRACTION,N_MENTAL_OBSV,nan], 5.3206%
[18-25,DE,N_GANG,N_INFRACTION], 5.3206%
[BLACK,DE,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 5.3206%
[265.03,DE], 5.2797%
[18-25,BLACK,N_GANG], 5.2797%
[18-25,MED,N_INFRACTION], 5.266%
[36-45,BLACK,MED,N_GANG], 5.266%
[46-55,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 5.266%
[18-25,N_GANG,Y_MENTAL_OBSV], 5.2387%
[DE,MED,N_MENTAL_OBSV,OTHER], 5.2251%
[Y_MENTAL_OBSV,nan], 5.1978%
[18-25,DE,Y_GANG,Y_INFRACTION], 5.1842%
[BLACK,MAX,N_GANG,Y_MENTAL_OBSV], 5.1842%
[110-125.25,N_GANG], 5.1705%
[26-35,MAX,Y_INFRACTION,Y_MENTAL_OBSV], 5.1705%
[DE,MAX,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 5.1705%
[110-125.25,BLACK], 5.1569%
[46-55,N_INFRACTION,N_MENTAL_OBSV], 5.1432%
[18-25,DE,OTHER], 5.1296%
[DE,N_GANG,N_MENTAL_OBSV,Y_INFRACTION], 5.116%
[18-25,DE,MED,N_GANG], 5.116%
[36-45,BLACK,N_MENTAL_OBSV], 5.1023%
[26-35,Y_GANG,Y_INFRACTION], 5.0887%
[DE,MED,Y_GANG], 5.0887%
[26-35,BLACK,DE,MED,N_GANG], 5.0887%
[36-45,MAX], 5.075%
[36-45,BLACK,DE,MED], 5.0614%
[26-35,BLACK,MED,N_INFRACTION], 5.0614%
[110-125.25,DE,N_GANG], 5.0477%
[36-45,MIN,Y_MENTAL_OBSV], 5.0477%
[MAX,N_MENTAL_OBSV,Y_GANG], 5.0341%
[26-35,BLACK,MAX,Y_INFRACTION], 5.0341%
[26-35,MED,N_GANG,N_MENTAL_OBSV], 5.0341%
[110-125.25,BLACK,DE], 5.0205%
[36-45,DE,N_INFRACTION,OTHER], 4.9932%
[46-55,DE,MIN], 4.9795%
[36-45,DE,MED,N_GANG,Y_MENTAL_OBSV], 4.9795%
[46-55,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 4.9659%
[WHITE,Y_MENTAL_OBSV], 4.9523%
[120.05,DE,N_GANG], 4.9523%
[56-65,DE], 4.9386%
[46-55,DE,MIN,N_GANG], 4.9386%
[26-35,DE,MIN,N_INFRACTION], 4.9386%
[125.25,Y_INFRACTION,Y_MENTAL_OBSV], 4.925%
[BLACK,DE,MIN,N_MENTAL_OBSV], 4.9113%
[18-25,BLACK,Y_GANG,Y_INFRACTION], 4.9113%
[36-45,BLACK,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 4.9113%
[26-35,DE,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 4.9113%
[56-65,DE,N_GANG], 4.8977%
[BLACK,N_GANG,nan], 4.8977%
[125.25,BLACK,Y_INFRACTION], 4.8977%
[26-35,DE,OTHER,Y_MENTAL_OBSV], 4.8977%
[MED,N_INFRACTION,N_MENTAL_OBSV,OTHER], 4.8977%
[26-35,BLACK,DE,Y_GANG], 4.884%
[26-35,MED,N_INFRACTION,Y_MENTAL_OBSV], 4.884%
[36-45,MIN,N_GANG,Y_MENTAL_OBSV], 4.884%
[125.25,N_GANG,Y_MENTAL_OBSV], 4.8704%
[125.25,DE,Y_INFRACTION,Y_MENTAL_OBSV], 4.8568%
[DE,MAX,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 4.8568%
[DE,MED,N_GANG,N_MENTAL_OBSV,OTHER], 4.8431%
[MAX,N_INFRACTION,Y_MENTAL_OBSV], 4.8295%
[26-35,BLACK,MAX,Y_MENTAL_OBSV], 4.8295%
[BLACK,MAX,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 4.8295%
[125.25,BLACK,DE,Y_INFRACTION], 4.8158%
[36-45,DE,N_GANG,N_INFRACTION,OTHER], 4.8158%
[MAX,OTHER,Y_INFRACTION], 4.8022%
[N_MENTAL_OBSV,Y_GANG,Y_INFRACTION], 4.8022%
[26-35,N_GANG,OTHER,Y_MENTAL_OBSV], 4.8022%
[125.25,DE,N_GANG,Y_MENTAL_OBSV], 4.8022%
[26-35,BLACK,DE,Y_INFRACTION,Y_MENTAL_OBSV], 4.8022%
[26-35,BLACK,DE,N_INFRACTION,Y_MENTAL_OBSV], 4.8022%
[26-35,Y_GANG,Y_MENTAL_OBSV], 4.7885%
[MAX,N_GANG,N_INFRACTION], 4.7749%
[26-35,DE,MED,N_MENTAL_OBSV], 4.7749%
[BLACK,DE,MED,Y_INFRACTION,Y_MENTAL_OBSV], 4.7749%
[36-45,BLACK,Y_INFRACTION], 4.7613%
[26-35,N_GANG,N_MENTAL_OBSV,OTHER], 4.7613%
[26-35,BLACK,N_INFRACTION,N_MENTAL_OBSV], 4.7613%
[26-35,MED,OTHER], 4.7476%
[N_GANG,OTHER,Y_INFRACTION,Y_MENTAL_OBSV], 4.7476%
[N_GANG,WHITE,Y_MENTAL_OBSV], 4.734%
[18-25,BLACK,DE,N_MENTAL_OBSV], 4.734%
[BLACK,DE,MED,N_GANG,Y_INFRACTION], 4.734%
[DE,MAX,N_MENTAL_OBSV,Y_INFRACTION], 4.7203%
[18-25,MAX,Y_GANG,Y_INFRACTION], 4.7203%
[CS,MIN], 4.7067%
[18-25,DE,MAX,Y_GANG], 4.7067%
[36-45,DE,N_GANG,Y_INFRACTION], 4.7067%
[N_GANG,N_INFRACTION,N_MENTAL_OBSV,nan], 4.7067%
[26-35,BLACK,MED,Y_MENTAL_OBSV], 4.693%
[18-25,DE,N_GANG,Y_MENTAL_OBSV], 4.693%
[BLACK,DE,MAX,Y_GANG,Y_MENTAL_OBSV], 4.693%
[125.25,BLACK,Y_MENTAL_OBSV], 4.6658%
[18-25,MAX,Y_MENTAL_OBSV], 4.6521%
[26-35,DE,MAX,N_GANG], 4.6521%
[18-25,BLACK,DE,MAX], 4.6521%
[18-25,BLACK,MAX,Y_INFRACTION], 4.6521%
[26-35,DE,MIN,N_GANG,N_INFRACTION], 4.6521%
[36-45,BLACK,MIN], 4.6385%
[26-35,MED,N_INFRACTION,N_MENTAL_OBSV], 4.6385%
[BLACK,DE,MED,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 4.6385%
[18-25,Y_GANG,Y_MENTAL_OBSV], 4.6248%
[26-35,BLACK,N_GANG,N_MENTAL_OBSV], 4.6248%
[18-25,DE,MED,N_INFRACTION], 4.6248%
[26-35,MED,Y_INFRACTION], 4.6112%
[MED,N_GANG,N_INFRACTION,N_MENTAL_OBSV,OTHER], 4.6112%
[160.15,N_GANG], 4.5975%
[46-55,DE,N_MENTAL_OBSV], 4.5975%
[BLACK,MAX,N_INFRACTION], 4.5975%
[BLACK,DE,MAX,N_MENTAL_OBSV], 4.5839%
[36-45,MED,N_INFRACTION,Y_MENTAL_OBSV], 4.5839%
[125.25,BLACK,DE,Y_MENTAL_OBSV], 4.5703%
[CS,MIN,N_GANG], 4.5566%
[DE,N_INFRACTION,WHITE], 4.543%
[MIN,OTHER,Y_MENTAL_OBSV], 4.543%
[26-35,BLACK,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 4.543%
[18-25,MED,N_MENTAL_OBSV], 4.5157%
[BLACK,DE,N_INFRACTION,Y_GANG], 4.5157%
[CS,N_MENTAL_OBSV], 4.502%
[36-45,DE,Y_INFRACTION,Y_MENTAL_OBSV], 4.502%
[MAX,OTHER,Y_MENTAL_OBSV], 4.4884%
[BLACK,MAX,N_GANG,Y_INFRACTION], 4.4884%
[160.15,DE,N_GANG], 4.4748%
[36-45,MIN,N_MENTAL_OBSV], 4.4748%
[18-25,BLACK,DE,N_GANG], 4.4748%
[18-25,BLACK,DE,MED], 4.4748%
[DE,MIN,N_MENTAL_OBSV,OTHER], 4.4611%
[BLACK,DE,MIN,N_GANG,N_MENTAL_OBSV], 4.4611%
[120.05,Y_MENTAL_OBSV], 4.4475%
[BLACK,SSR], 4.4475%
[46-55,DE,MIN,N_INFRACTION], 4.4475%
[18-25,BLACK,DE,N_INFRACTION], 4.4475%
[36-45,BLACK,DE,N_INFRACTION,Y_MENTAL_OBSV], 4.4475%
[BLACK,DE,MIN,N_INFRACTION,N_MENTAL_OBSV], 4.4475%
[125.25,BLACK,N_GANG], 4.4338%
[MIN,N_GANG,OTHER,Y_MENTAL_OBSV], 4.4338%
[DE,MIN,N_GANG,N_MENTAL_OBSV,OTHER], 4.4338%
[CS,MIN,N_INFRACTION], 4.4202%
[MAX,N_GANG,OTHER], 4.4202%
[MED,N_MENTAL_OBSV,Y_INFRACTION], 4.4202%
[46-55,DE,N_GANG,N_MENTAL_OBSV], 4.4202%
[36-45,BLACK,MIN,N_GANG], 4.4202%
[46-55,DE,MIN,N_GANG,N_INFRACTION], 4.4065%
[18-25,N_GANG,OTHER], 4.3929%
[26-35,MED,N_GANG,OTHER], 4.3929%
[BLACK,DE,MAX,N_GANG,Y_MENTAL_OBSV], 4.3929%
[N_GANG,SSR,nan], 4.3793%
[DE,N_GANG,N_INFRACTION,WHITE], 4.3793%
[125.25,BLACK,DE,N_GANG], 4.3793%
[MED,nan], 4.3656%
[46-55,BLACK,DE,N_INFRACTION], 4.3656%
[36-45,MIN,N_GANG,N_MENTAL_OBSV], 4.3656%
[26-35,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 4.3656%
[46-55,DE,MED], 4.352%
[125.25,MED,Y_MENTAL_OBSV], 4.352%
[BLACK,N_INFRACTION,nan], 4.352%
[26-35,BLACK,N_GANG,Y_INFRACTION], 4.3383%
[36-45,BLACK,MED,N_INFRACTION], 4.3383%
[N_INFRACTION,N_MENTAL_OBSV,Y_GANG], 4.3247%
[110-125.25,Y_MENTAL_OBSV], 4.3111%
[125.25,BLACK,MED], 4.3111%
[18-25,N_MENTAL_OBSV,Y_GANG], 4.3111%
[18-25,DE,N_GANG,N_MENTAL_OBSV], 4.3111%
[36-45,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 4.3111%
[18-25,BLACK,MAX,Y_GANG], 4.3111%
[36-45,MED,N_MENTAL_OBSV], 4.2838%
[18-25,N_GANG,Y_INFRACTION], 4.2838%
[120.05,N_INFRACTION], 4.2701%
[CS,MIN,N_GANG,N_INFRACTION], 4.2701%
[26-35,DE,MAX,Y_GANG], 4.2701%
[18-25,DE,N_INFRACTION,N_MENTAL_OBSV], 4.2701%
[N_INFRACTION,SSR], 4.2565%
[18-25,N_MENTAL_OBSV,Y_INFRACTION], 4.2565%
[26-35,DE,MAX,Y_INFRACTION,Y_MENTAL_OBSV], 4.2565%
[MED,N_INFRACTION,OTHER,Y_MENTAL_OBSV], 4.2428%
[125.25,DE,MED,Y_MENTAL_OBSV], 4.2428%
[36-45,BLACK,DE,MED,N_GANG], 4.2428%
[46-55,BLACK,DE,N_GANG,N_INFRACTION], 4.2428%
[125.25,BLACK,DE,MED], 4.2292%
[26-35,DE,N_GANG,OTHER,Y_MENTAL_OBSV], 4.2156%
[125.25,MAX], 4.2019%
[110-125.25,DE,Y_MENTAL_OBSV], 4.1883%
[26-35,DE,N_MENTAL_OBSV,OTHER], 4.1883%
[36-45,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 4.1883%
[110-125.25,N_INFRACTION], 4.1746%
[36-45,BLACK,N_GANG,N_MENTAL_OBSV], 4.1746%
[18-25,BLACK,Y_INFRACTION,Y_MENTAL_OBSV], 4.1746%
[26-35,DE,MED,N_INFRACTION,Y_MENTAL_OBSV], 4.1746%
[56-65,DE,N_INFRACTION], 4.161%
[46-55,BLACK,Y_MENTAL_OBSV], 4.161%
[36-45,MIN,N_INFRACTION,N_MENTAL_OBSV], 4.161%
[56-65,BLACK], 4.1473%
[125.25,N_INFRACTION], 4.1473%
[BLACK,CS], 4.1473%
[26-35,BLACK,MAX,Y_GANG], 4.1473%
[DE,MIN,N_INFRACTION,N_MENTAL_OBSV,OTHER], 4.1473%
[26-35,BLACK,MED,N_GANG,N_INFRACTION], 4.1473%
[120.05,DE,Y_MENTAL_OBSV], 4.1337%
[56-65,DE,N_GANG,N_INFRACTION], 4.1337%
[BLACK,DE,MED,Y_GANG], 4.1337%
[DE,MED,N_INFRACTION,N_MENTAL_OBSV,OTHER], 4.1337%
[MIN,nan], 4.1201%
[125.25,DE,MAX], 4.1201%
[46-55,DE,MED,N_GANG], 4.1201%
[DE,MAX,OTHER,Y_INFRACTION], 4.1201%
[36-45,BLACK,MED,Y_MENTAL_OBSV], 4.1201%
[DE,MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV,OTHER], 4.1201%
[46-55,OTHER], 4.1064%
[56-65,BLACK,N_GANG], 4.1064%
[46-55,MED,N_INFRACTION], 4.1064%
[26-35,BLACK,DE,MED,N_INFRACTION], 4.1064%
[18-25,MED,Y_MENTAL_OBSV], 4.0928%
[36-45,DE,MIN,Y_MENTAL_OBSV], 4.0928%
[26-35,BLACK,DE,MAX,Y_INFRACTION], 4.0928%
[46-55,DE,N_INFRACTION,Y_MENTAL_OBSV], 4.0791%
[26-35,DE,MED,OTHER], 4.0655%
[36-45,MIN,N_INFRACTION,Y_MENTAL_OBSV], 4.0655%
[26-35,N_INFRACTION,N_MENTAL_OBSV,OTHER], 4.0655%
[26-35,MAX,N_GANG,Y_MENTAL_OBSV], 4.0655%
[26-35,BLACK,DE,MED,Y_MENTAL_OBSV], 4.0655%
[DE,N_GANG,OTHER,Y_INFRACTION,Y_MENTAL_OBSV], 4.0655%
[18-25,BLACK,DE,Y_GANG,Y_INFRACTION], 4.0655%
[36-45,OTHER,Y_MENTAL_OBSV], 4.0518%
[110-125.25,DE,N_INFRACTION], 4.0518%
[26-35,DE,MED,N_GANG,N_MENTAL_OBSV], 4.0518%
[36-45,MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 4.0518%
[125.25,DE,N_INFRACTION], 4.0382%
[125.25,N_GANG,Y_INFRACTION], 4.0382%
[120.05,N_GANG,Y_MENTAL_OBSV], 4.0382%
[18-25,MAX,Y_INFRACTION,Y_MENTAL_OBSV], 4.0382%
[DE,MAX,N_INFRACTION,Y_MENTAL_OBSV], 4.0382%
[BLACK,DE,MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 4.0382%
[125.25,N_MENTAL_OBSV], 4.0246%
[36-45,DE,MAX], 4.0246%
[125.25,26-35], 4.0109%
[26-35,MAX,Y_GANG,Y_INFRACTION], 4.0109%
[125.25,DE,N_GANG,Y_INFRACTION], 4.0109%
[36-45,BLACK,DE,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 4.0109%
[18-25,DE,MAX,Y_MENTAL_OBSV], 3.9973%
[26-35,MIN,N_MENTAL_OBSV], 3.9836%
[46-55,BLACK,N_GANG,Y_MENTAL_OBSV], 3.9836%
[DE,MAX,N_MENTAL_OBSV,Y_GANG], 3.9836%
[DE,MAX,N_GANG,N_INFRACTION], 3.9836%
[MED,N_GANG,N_INFRACTION,OTHER,Y_MENTAL_OBSV], 3.9836%
[26-35,nan], 3.97%
[46-55,N_GANG,OTHER], 3.97%
[26-35,DE,Y_GANG,Y_INFRACTION], 3.97%
[BLACK,MAX,N_MENTAL_OBSV,Y_GANG], 3.97%
[BLACK,MED,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 3.97%
[18-25,DE,MAX,Y_GANG,Y_INFRACTION], 3.97%
[46-55,DE,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 3.97%
[26-35,BLACK,DE,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 3.97%
[125.25,26-35,DE], 3.9563%
[36-45,BLACK,N_INFRACTION,N_MENTAL_OBSV], 3.9563%
[26-35,MED,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 3.9563%
[125.25,DE,N_MENTAL_OBSV], 3.9427%
[120.05,DE,N_INFRACTION], 3.9427%
[N_GANG,Y_MENTAL_OBSV,nan], 3.9427%
[46-55,DE,N_INFRACTION,N_MENTAL_OBSV], 3.9427%
[26-35,BLACK,Y_GANG,Y_INFRACTION], 3.9427%
[36-45,MIN,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 3.9427%
[36-45,DE,MIN,N_GANG,Y_MENTAL_OBSV], 3.9427%
[140.20], 3.9291%
[SSR,Y_MENTAL_OBSV], 3.9291%
[26-35,N_MENTAL_OBSV,Y_INFRACTION], 3.9291%
[120.05,N_GANG,N_INFRACTION], 3.9291%
[MIN,N_GANG,nan], 3.9291%
[DE,WHITE,Y_MENTAL_OBSV], 3.9291%
[26-35,BLACK,DE,MAX,Y_MENTAL_OBSV], 3.9291%
[36-45,N_MENTAL_OBSV,OTHER], 3.9154%
[46-55,MED,N_GANG,N_INFRACTION], 3.9154%
[CS,N_GANG,N_MENTAL_OBSV], 3.9018%
[MED,OTHER,Y_INFRACTION], 3.8881%
[18-25,DE,Y_GANG,Y_MENTAL_OBSV], 3.8881%
[18-25,BLACK,DE,MAX,Y_INFRACTION], 3.8881%
[DE,MED,N_GANG,N_INFRACTION,N_MENTAL_OBSV,OTHER], 3.8881%
[BLACK,DE,MAX,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 3.8881%
[CS,N_INFRACTION,N_MENTAL_OBSV], 3.8745%
[BLACK,N_MENTAL_OBSV,nan], 3.8745%
[125.25,MAX,Y_INFRACTION], 3.8745%
[BLACK,MAX,N_MENTAL_OBSV,Y_INFRACTION], 3.8745%
[140.25], 3.8608%
[265.03,BLACK], 3.8608%
[36-45,BLACK,DE,Y_INFRACTION], 3.8608%
[26-35,N_GANG,N_INFRACTION,N_MENTAL_OBSV,OTHER], 3.8608%
[160.15,N_INFRACTION], 3.8472%
[56-65,Y_MENTAL_OBSV], 3.8336%
[18-25,MED,N_GANG,N_INFRACTION], 3.8336%
[26-35,DE,MED,N_GANG,OTHER], 3.8336%
[36-45,BLACK,MED,N_GANG,N_INFRACTION], 3.8336%
[BLACK,SSR,nan], 3.8199%
[BLACK,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION], 3.8199%
[125.25,DE,MAX,Y_INFRACTION], 3.8199%
[46-55,DE,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 3.8199%
[26-35,DE,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 3.8199%
[OTHER,Y_GANG], 3.8063%
[Y_INFRACTION,nan], 3.8063%
[56-65,N_GANG,Y_MENTAL_OBSV], 3.8063%
[26-35,DE,MED,Y_INFRACTION], 3.8063%
[125.25,MED,N_GANG,Y_MENTAL_OBSV], 3.8063%
[265.03,N_INFRACTION], 3.7926%
[36-45,MED,N_GANG,N_MENTAL_OBSV], 3.7926%
[DE,MAX,OTHER,Y_MENTAL_OBSV], 3.7926%
[18-25,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 3.7926%
[36-45,BLACK,DE,N_MENTAL_OBSV], 3.7926%
[56-65,MIN], 3.779%
[56-65,MIN,N_GANG], 3.779%
[36-45,BLACK,MIN,N_INFRACTION], 3.779%
[DE,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION], 3.779%
[BLACK,DE,MAX,N_INFRACTION], 3.779%
[MIN,N_INFRACTION,OTHER,Y_MENTAL_OBSV], 3.779%
[265.03,N_GANG], 3.7653%
[160.15,DE,N_INFRACTION], 3.7653%
[18-25,DE,N_GANG,OTHER], 3.7653%
[120.05,DE,N_GANG,Y_MENTAL_OBSV], 3.7653%
[160.15,Y_MENTAL_OBSV], 3.7517%
[26-35,OTHER,Y_INFRACTION], 3.7517%
[DE,N_GANG,WHITE,Y_MENTAL_OBSV], 3.7517%
[26-35,DE,N_GANG,N_MENTAL_OBSV,OTHER], 3.7517%
[125.25,MED,N_INFRACTION], 3.7381%
[DE,MAX,N_GANG,OTHER], 3.7381%
[36-45,DE,MED,N_INFRACTION,Y_MENTAL_OBSV], 3.7381%
[125.25,DE,MED,N_GANG,Y_MENTAL_OBSV], 3.7381%
[36-45,N_GANG,N_MENTAL_OBSV,OTHER], 3.7244%
[BLACK,DE,MAX,N_GANG,Y_INFRACTION], 3.7244%
[26-35,DE,MED,N_INFRACTION,N_MENTAL_OBSV], 3.7244%
[MIN,N_GANG,N_INFRACTION,OTHER,Y_MENTAL_OBSV], 3.7244%
[18-25,DE,MED,Y_MENTAL_OBSV], 3.7108%
[125.25,N_GANG,N_INFRACTION], 3.6971%
[26-35,DE,Y_GANG,Y_MENTAL_OBSV], 3.6971%
[26-35,MIN,N_GANG,N_MENTAL_OBSV], 3.6971%
[18-25,DE,MED,N_MENTAL_OBSV], 3.6971%
[26-35,BLACK,DE,N_GANG,Y_INFRACTION], 3.6971%
[26-35,BLACK,MED,N_GANG,Y_MENTAL_OBSV], 3.6971%
[140.20,N_GANG], 3.6835%
[36-45,MAX,Y_MENTAL_OBSV], 3.6835%
[36-45,N_GANG,OTHER,Y_MENTAL_OBSV], 3.6835%
[18-25,DE,N_GANG,Y_INFRACTION], 3.6835%
[DEP], 3.6698%
[MIN,Y_INFRACTION], 3.6698%
[26-35,BLACK,Y_GANG,Y_MENTAL_OBSV], 3.6698%
[120.05,DE,N_GANG,N_INFRACTION], 3.6698%
[18-25,BLACK,MAX,Y_GANG,Y_INFRACTION], 3.6698%
[110-125.25,Y_INFRACTION], 3.6562%
[MIN,N_INFRACTION,nan], 3.6562%
[125.25,DE,MED,N_INFRACTION], 3.6562%
[125.25,DE,N_GANG,N_INFRACTION], 3.6562%
[DE,MED,N_INFRACTION,OTHER,Y_MENTAL_OBSV], 3.6562%
[N_GANG,N_INFRACTION,SSR], 3.6426%
[OTHER,nan], 3.6289%
[26-35,MIN,N_INFRACTION,N_MENTAL_OBSV], 3.6289%
[140.25,DE], 3.6153%
[125.25,Y_GANG], 3.6153%
[160.15,DE,Y_MENTAL_OBSV], 3.6153%
[36-45,BLACK,Y_INFRACTION,Y_MENTAL_OBSV], 3.6153%
[120.05,BLACK], 3.6016%
[110-125.25,DE,Y_INFRACTION], 3.6016%
[DE,MIN,OTHER,Y_MENTAL_OBSV], 3.6016%
[26-35,MED,N_GANG,Y_INFRACTION], 3.6016%
[18-25,BLACK,DE,MAX,Y_GANG], 3.6016%
[26-35,MAX,N_INFRACTION], 3.588%
[36-45,BLACK,MIN,N_GANG,N_INFRACTION], 3.588%
[N_INFRACTION,WHITE,Y_MENTAL_OBSV], 3.5744%
[125.25,BLACK,MED,N_GANG], 3.5744%
[36-45,DE,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 3.5744%
[56-65,MIN,N_INFRACTION], 3.5607%
[26-35,MIN,Y_MENTAL_OBSV], 3.5607%
[18-25,N_INFRACTION,Y_MENTAL_OBSV], 3.5607%
[56-65,MIN,N_GANG,N_INFRACTION], 3.5607%
[BLACK,N_GANG,N_INFRACTION,nan], 3.5607%
[18-25,BLACK,Y_GANG,Y_MENTAL_OBSV], 3.5607%
[140.25,N_GANG], 3.5471%
[265.03,BLACK,DE], 3.5471%
[265.03,DE,N_INFRACTION], 3.5471%
[18-25,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 3.5471%
[26-35,BLACK,DE,N_INFRACTION,N_MENTAL_OBSV], 3.5471%
[MAX,N_GANG,N_MENTAL_OBSV], 3.5334%
[36-45,MAX,N_GANG], 3.5334%
[36-45,BLACK,DE,MIN], 3.5334%
[DE,MIN,N_GANG,OTHER,Y_MENTAL_OBSV], 3.5334%
[18-25,BLACK,DE,Y_INFRACTION,Y_MENTAL_OBSV], 3.5334%
[110-125.25,N_MENTAL_OBSV], 3.5198%
